ts,rss_mb,avail_mb,total_mb,mps_alloc_mb,mps_reserved_mb
1756712695.741546,54556.2,118974.1,262144.0,88817.5,0.0
1756712695.946781,54581.1,118949.5,262144.0,88829.1,0.0
1756712696.151826,54603.4,118949.5,262144.0,88818.0,0.0
1756712696.356283,54626.7,118949.5,262144.0,88817.0,0.0
1756712696.560568,54652.3,118949.5,262144.0,88829.9,0.0
1756712696.765671,54680.3,118809.2,262144.0,88812.5,0.0
1756712696.970285,54715.5,118760.7,262144.0,88826.4,0.0
1756712697.176398,54760.7,118760.7,262144.0,88818.0,0.0
1756712697.380770,54790.9,118760.7,262144.0,88819.5,0.0
1756712697.585223,54826.0,118760.7,262144.0,88831.6,0.0
1756712697.789455,54854.0,118584.8,262144.0,88821.6,0.0
1756712697.994705,54872.5,118551.9,262144.0,88812.0,0.0
1756712698.200124,54902.8,118526.8,262144.0,88816.5,0.0
1756712698.403097,54932.5,118487.2,262144.0,88833.7,0.0
1756712698.607060,54964.8,118447.0,262144.0,88824.2,0.0
1756712698.810068,54991.8,118422.3,262144.0,88823.5,0.0
1756712699.011935,55021.8,118376.5,262144.0,88820.2,0.0
1756712699.214760,55056.9,118376.5,262144.0,88821.0,0.0
1756712699.421295,55083.7,118376.5,262144.0,88834.4,0.0
1756712699.626462,55108.8,118376.5,262144.0,88819.0,0.0
1756712699.831800,55125.0,118197.5,262144.0,88818.5,0.0
1756712700.037142,55148.4,118147.6,262144.0,88817.0,0.0
1756712700.239278,55169.0,118078.9,262144.0,88832.6,0.0
1756712700.442621,55188.1,117172.4,262144.0,88831.9,0.0
1756712700.651255,55209.4,117172.4,262144.0,88826.0,0.0
1756712700.856766,55240.7,116940.4,262144.0,88816.5,0.0
1756712701.060877,55262.6,116863.8,262144.0,88822.2,0.0
1756712701.265068,55286.2,116792.9,262144.0,88837.2,0.0
1756712701.470171,55306.6,116792.9,262144.0,88824.0,0.0
1756712701.674618,55330.5,116792.9,262144.0,88819.5,0.0
1756712701.880376,55361.0,117030.5,262144.0,88824.0,0.0
1756712702.085336,55387.3,117996.6,262144.0,88824.0,0.0
1756712702.290514,55418.0,117127.1,262144.0,88833.1,0.0
1756712702.495709,55449.0,117052.7,262144.0,88837.2,0.0
1756712702.700295,55479.5,117052.7,262144.0,88817.5,0.0
1756712702.903692,55518.6,116921.1,262144.0,88828.4,0.0
1756712703.107155,55548.7,116873.2,262144.0,88828.6,0.0
1756712703.309871,55573.8,116860.3,262144.0,88822.1,0.0
1756712703.510202,55596.6,116860.3,262144.0,88829.6,0.0
1756712703.711437,55624.3,116860.3,262144.0,88824.7,0.0
1756712703.916227,55649.1,116743.5,262144.0,88824.0,0.0
1756712704.121056,55671.9,116743.5,262144.0,88830.6,0.0
1756712704.322479,55694.5,116743.5,262144.0,88825.2,0.0
1756712704.527696,55717.1,116743.5,262144.0,88832.2,0.0
1756712704.732169,55743.5,116743.5,262144.0,88835.1,0.0
1756712704.936352,55775.2,116584.5,262144.0,88830.1,0.0
1756712705.141542,55822.6,116532.6,262144.0,88823.1,0.0
1756712705.347925,55849.9,116498.5,262144.0,88826.0,0.0
1756712705.552293,55876.8,116470.8,262144.0,88837.9,0.0
1756712705.756274,55904.0,116470.8,262144.0,88823.5,0.0
1756712705.959596,55930.8,116398.3,262144.0,88837.1,0.0
1756712706.163981,55952.9,116370.4,262144.0,88831.2,0.0
1756712706.367974,55975.1,116345.2,262144.0,88830.6,0.0
1756712706.571693,55999.3,116321.5,262144.0,88829.2,0.0
1756712706.776143,56021.5,116321.5,262144.0,88834.1,0.0
1756712706.978559,56043.7,116260.4,262144.0,88841.1,0.0
1756712707.184631,56065.9,116243.6,262144.0,88826.0,0.0
1756712707.388695,56090.1,116243.6,262144.0,88843.2,0.0
1756712707.590481,56114.2,116243.6,262144.0,88835.7,0.0
1756712707.795105,56138.4,116243.6,262144.0,88838.5,0.0
1756712708.034499,56152.6,116153.5,262144.0,88814.5,0.0
1756712708.234764,56174.8,116090.2,262144.0,88827.0,0.0
1756712708.437909,56199.0,116075.4,262144.0,88825.4,0.0
1756712708.641608,56223.2,116045.8,262144.0,88818.4,0.0
1756712708.845568,56245.5,116038.2,262144.0,88825.6,0.0
1756712709.051997,56267.7,115989.1,262144.0,88828.6,0.0
1756712709.256018,56289.9,115962.0,262144.0,88818.6,0.0
1756712709.461182,56314.4,115928.8,262144.0,88831.7,0.0
1756712709.664941,56342.4,115898.0,262144.0,88818.6,0.0
1756712709.869417,56370.2,115898.0,262144.0,88821.5,0.0
1756712710.075625,56419.6,115795.2,262144.0,88815.0,0.0
1756712710.280786,56449.7,115795.2,262144.0,88817.5,0.0
1756712710.481437,56486.8,115795.2,262144.0,88826.6,0.0
1756712710.686135,56516.7,115795.2,262144.0,88813.0,0.0
1756712710.890181,56546.5,115795.2,262144.0,88826.9,0.0
1756712711.094685,56576.8,115622.8,262144.0,88829.1,0.0
1756712711.294971,56606.5,115586.6,262144.0,88823.6,0.0
1756712711.497796,56651.3,115535.2,262144.0,88826.5,0.0
1756712711.704467,56688.2,115498.8,262144.0,88819.5,0.0
1756712711.909501,56725.9,115498.8,262144.0,88828.9,0.0
1756712712.116844,56755.9,115422.7,262144.0,88819.0,0.0
1756712712.320814,56785.6,115422.7,262144.0,88823.4,0.0
1756712712.524750,56809.9,115422.7,262144.0,88838.7,0.0
1756712712.727121,56832.3,115422.7,262144.0,88817.0,0.0
1756712712.931949,56852.8,115422.7,262144.0,88824.5,0.0
1756712713.135468,56875.2,115342.2,262144.0,88833.0,0.0
1756712713.338434,56897.4,115342.9,262144.0,88823.1,0.0
1756712713.541605,56919.8,115342.9,262144.0,88828.0,0.0
1756712713.745589,56942.2,115342.9,262144.0,88835.6,0.0
1756712713.949944,56968.5,115342.9,262144.0,88834.2,0.0
1756712714.155344,56990.8,115225.3,262144.0,88835.0,0.0
1756712714.358317,57013.0,115192.7,262144.0,88824.9,0.0
1756712714.563272,57037.6,115192.7,262144.0,88834.6,0.0
1756712714.766370,57057.8,115192.7,262144.0,88837.6,0.0
1756712714.972411,57082.3,115192.7,262144.0,88830.6,0.0
1756712715.175980,57104.6,115069.2,262144.0,88842.7,0.0
1756712715.380534,57127.1,115498.6,262144.0,88825.0,0.0
1756712715.586211,57149.7,116197.6,262144.0,88832.0,0.0
1756712715.791215,57179.2,116197.6,262144.0,88825.0,0.0
1756712715.996420,57205.0,116197.6,262144.0,88833.7,0.0
1756712716.201649,57232.7,117301.4,262144.0,88830.0,0.0
1756712716.404031,57256.9,117260.6,262144.0,88846.7,0.0
1756712716.609140,57281.2,117244.6,262144.0,88834.0,0.0
1756712716.814505,57303.4,117206.5,262144.0,88841.1,0.0
1756712717.020094,57325.6,117177.7,262144.0,88830.0,0.0
1756712717.226643,57349.8,117144.4,262144.0,88841.0,0.0
1756712717.430261,57374.0,117144.4,262144.0,88837.2,0.0
1756712717.635112,57396.2,117144.4,262144.0,88838.5,0.0
1756712717.837075,57418.4,117144.4,262144.0,88829.0,0.0
1756712718.079432,57435.1,117144.4,262144.0,88814.5,0.0
1756712718.284425,57459.6,116995.9,262144.0,88818.5,0.0
1756712718.489567,57482.7,116975.7,262144.0,88827.6,0.0
1756712718.693760,57505.4,116952.6,262144.0,88834.4,0.0
1756712718.900292,57529.6,116919.9,262144.0,88823.5,0.0
1756712719.106687,57551.8,116896.0,262144.0,88830.5,0.0
1756712719.311848,57576.4,116862.7,262144.0,88824.7,0.0
1756712719.516507,57598.6,116835.3,262144.0,88833.7,0.0
1756712719.721378,57621.0,116858.6,262144.0,88818.5,0.0
1756712719.927293,57645.2,116832.2,262144.0,88830.1,0.0
1756712720.131116,57667.4,116806.2,262144.0,88816.5,0.0
1756712720.335561,57691.6,116770.8,262144.0,88825.4,0.0
1756712720.540785,57715.8,116755.3,262144.0,88816.5,0.0
1756712720.748154,57738.4,116755.3,262144.0,88823.6,0.0
1756712720.953070,57762.9,116755.3,262144.0,88818.4,0.0
1756712721.157701,57787.2,116755.3,262144.0,88826.5,0.0
1756712721.362027,57815.0,116637.3,262144.0,88822.7,0.0
1756712721.565782,57837.7,116609.4,262144.0,88819.5,0.0
1756712721.770382,57864.5,116687.4,262144.0,88828.4,0.0
1756712721.975342,57887.4,116652.7,262144.0,88817.5,0.0
1756712722.180626,57916.9,116652.7,262144.0,88830.6,0.0
1756712722.384476,57970.9,116537.7,262144.0,88817.0,0.0
1756712722.588664,58010.8,116537.7,262144.0,88830.6,0.0
1756712722.793240,58049.5,116537.7,262144.0,88819.5,0.0
1756712722.997527,58093.1,116537.7,262144.0,88830.2,0.0
1756712723.202762,58121.1,116537.7,262144.0,88836.2,0.0
1756712723.407884,58163.1,116071.5,262144.0,88821.0,0.0
1756712723.612215,58196.9,116031.5,262144.0,88830.1,0.0
1756712723.816869,58220.2,116031.5,262144.0,88830.6,0.0
1756712724.023629,58249.6,116031.5,262144.0,88824.1,0.0
1756712724.228815,58276.9,116031.5,262144.0,88832.5,0.0
1756712724.433304,58309.8,115709.6,262144.0,88828.7,0.0
1756712724.636810,58334.0,115650.8,262144.0,88835.7,0.0
1756712724.842069,58356.2,115598.5,262144.0,88843.7,0.0
1756712725.043665,58386.1,115598.5,262144.0,88831.7,0.0
1756712725.244099,58408.3,115598.5,262144.0,88836.6,0.0
1756712725.449145,58431.0,115437.9,262144.0,88825.0,0.0
1756712725.654406,58460.4,115410.4,262144.0,88832.1,0.0
1756712725.859368,58487.9,115339.2,262144.0,88821.0,0.0
1756712726.061763,58512.4,115309.9,262144.0,88832.6,0.0
1756712726.267573,58538.7,115309.9,262144.0,88827.0,0.0
1756712726.470586,58561.2,115159.4,262144.0,88836.1,0.0
1756712726.676801,58591.3,115104.7,262144.0,88838.6,0.0
1756712726.881944,58618.3,115036.1,262144.0,88835.2,0.0
1756712727.086418,58647.6,115036.1,262144.0,88836.5,0.0
1756712727.291582,58673.1,115036.1,262144.0,88827.5,0.0
1756712727.495855,58702.7,114839.8,262144.0,88844.7,0.0
1756712727.699769,58725.0,114812.6,262144.0,88835.7,0.0
1756712727.903861,58755.0,114721.6,262144.0,88835.1,0.0
1756712728.120528,58771.2,114702.3,262144.0,88820.2,0.0
1756712728.337245,58796.1,114677.9,262144.0,88828.5,0.0
1756712728.542673,58821.1,114627.2,262144.0,88817.0,0.0
1756712728.747902,58845.3,114627.2,262144.0,88834.2,0.0
1756712728.951625,58867.4,114627.2,262144.0,88819.0,0.0
1756712729.156220,58891.6,114627.2,262144.0,88830.4,0.0
1756712729.362658,58913.8,114627.2,262144.0,88816.5,0.0
1756712729.567082,58938.0,114442.0,262144.0,88826.0,0.0
1756712729.772091,58960.2,114387.7,262144.0,88816.5,0.0
1756712729.977227,58984.3,114332.8,262144.0,88831.7,0.0
1756712730.181776,59006.5,114332.8,262144.0,88820.5,0.0
1756712730.386973,59030.7,114332.8,262144.0,88831.2,0.0
1756712730.591401,59052.9,114070.7,262144.0,88836.2,0.0
1756712730.796771,59077.1,114017.1,262144.0,88825.6,0.0
1756712731.001504,59099.2,113936.3,262144.0,88835.6,0.0
1756712731.206806,59123.4,113879.5,262144.0,88823.0,0.0
1756712731.410504,59145.6,113879.5,262144.0,88837.7,0.0
1756712731.614971,59167.8,113817.5,262144.0,88819.0,0.0
1756712731.818598,59192.0,113784.8,262144.0,88830.1,0.0
1756712732.023819,59216.7,113718.8,262144.0,88822.6,0.0
1756712732.229059,59240.8,113718.8,262144.0,88832.0,0.0
1756712732.432330,59263.0,113718.8,262144.0,88824.5,0.0
1756712732.638378,59271.7,113499.2,262144.0,88827.0,0.0
1756712732.843744,59298.5,113475.8,262144.0,88836.6,0.0
1756712733.046668,58721.6,113475.8,262144.0,88837.1,0.0
1756712733.253497,57688.3,113475.8,262144.0,88827.0,0.0
1756712733.458590,56856.8,113475.8,262144.0,88824.5,0.0
1756712733.662907,56183.2,107066.9,262144.0,88835.2,0.0
1756712733.866004,55614.8,106041.1,262144.0,88835.9,0.0
1756712734.071808,55636.9,106041.1,262144.0,88824.5,0.0
1756712734.277726,55661.2,106041.1,262144.0,88834.0,0.0
1756712734.482590,55678.8,106041.1,262144.0,88837.9,0.0
1756712734.686926,55653.1,102644.1,262144.0,88830.2,0.0
1756712734.892201,55649.2,102558.1,262144.0,88837.9,0.0
1756712735.097472,55662.8,101987.6,262144.0,88830.7,0.0
1756712735.302021,55681.0,101278.5,262144.0,88824.5,0.0
1756712735.504824,55689.2,101278.5,262144.0,88826.5,0.0
1756712735.709317,55684.9,99383.5,262144.0,88826.5,0.0
1756712735.913088,55684.9,98465.3,262144.0,88826.5,0.0
1756712736.118558,55688.1,97749.1,262144.0,88829.0,0.0
1756712736.324839,55692.4,97749.1,262144.0,88842.5,0.0
1756712736.529519,55694.3,97749.1,262144.0,88826.5,0.0
1756712736.734013,55692.0,94989.9,262144.0,88831.0,0.0
1756712736.937881,55637.7,94989.9,262144.0,88836.7,0.0
1756712737.143565,55630.9,94989.9,262144.0,88828.5,0.0
1756712737.348719,55542.6,94989.9,262144.0,88837.4,0.0
1756712737.551653,55553.3,94989.9,262144.0,88833.6,0.0
1756712737.757083,55573.7,94985.4,262144.0,88840.0,0.0
1756712737.963533,55595.9,94966.6,262144.0,88830.5,0.0
1756712738.189131,55608.8,94862.4,262144.0,88814.5,0.0
1756712738.395107,55629.1,94863.8,262144.0,88828.6,0.0
1756712738.600510,55653.3,94863.8,262144.0,88819.0,0.0
1756712738.803636,55663.1,94943.1,262144.0,88826.0,0.0
1756712739.003983,55679.8,94929.9,262144.0,88818.6,0.0
1756712739.208455,55679.4,94928.6,262144.0,88823.6,0.0
1756712739.413408,55680.4,94928.6,262144.0,88826.1,0.0
1756712739.616192,55664.9,94928.6,262144.0,88830.6,0.0
1756712739.818952,55673.2,94927.9,262144.0,88817.0,0.0
1756712740.022170,55657.4,94929.8,262144.0,88819.0,0.0
1756712740.227060,55659.1,94928.2,262144.0,88828.1,0.0
1756712740.433509,55653.3,94923.2,262144.0,88815.0,0.0
1756712740.639609,55648.7,94923.2,262144.0,88820.0,0.0
1756712740.842313,55624.3,94942.1,262144.0,88830.2,0.0
1756712741.047399,55640.1,94933.2,262144.0,88817.6,0.0
1756712741.250974,55592.6,94950.4,262144.0,88821.2,0.0
1756712741.455930,55615.5,94929.3,262144.0,88825.7,0.0
1756712741.659911,55621.5,94920.9,262144.0,88828.6,0.0
1756712741.864744,55619.5,94925.0,262144.0,88815.0,0.0
1756712742.070025,55616.7,94925.8,262144.0,88822.0,0.0
1756712742.274306,55602.1,94920.4,262144.0,88832.1,0.0
1756712742.478198,55600.9,94923.1,262144.0,88821.5,0.0
1756712742.680552,55609.3,94923.1,262144.0,88831.7,0.0
1756712742.884946,55635.2,93937.8,262144.0,88824.0,0.0
1756712743.087693,55654.7,93156.8,262144.0,88827.2,0.0
1756712743.292693,55684.1,93130.2,262144.0,88830.2,0.0
1756712743.498559,55687.9,93076.7,262144.0,88824.5,0.0
1756712743.703287,55651.6,93076.7,262144.0,88837.1,0.0
1756712743.905031,55652.3,92293.0,262144.0,88823.5,0.0
1756712744.109592,55654.7,92292.8,262144.0,88824.0,0.0
1756712744.313552,55670.1,92300.2,262144.0,88835.6,0.0
1756712744.518215,55659.2,92299.2,262144.0,88825.9,0.0
1756712744.720802,55661.8,92297.1,262144.0,88828.0,0.0
1756712744.926588,55638.7,92303.0,262144.0,88834.6,0.0
1756712745.130505,55647.5,92304.7,262144.0,88825.1,0.0
1756712745.336010,55621.6,92471.6,262144.0,88825.5,0.0
1756712745.540891,55620.8,92590.4,262144.0,88839.4,0.0
1756712745.746505,55613.0,92590.4,262144.0,88827.5,0.0
1756712745.950432,55618.4,93582.1,262144.0,88842.2,0.0
1756712746.154736,55594.8,93807.1,262144.0,88825.0,0.0
1756712746.359988,55586.2,94073.5,262144.0,88831.9,0.0
1756712746.564422,55582.1,93845.6,262144.0,88842.6,0.0
1756712746.764748,55571.4,93845.6,262144.0,88835.2,0.0
1756712746.968990,55563.2,93607.8,262144.0,88836.1,0.0
1756712747.172426,55571.8,93566.1,262144.0,88827.0,0.0
1756712747.375116,55564.0,93429.8,262144.0,88829.5,0.0
1756712747.579519,55577.2,93287.7,262144.0,88847.3,0.0
1756712747.782468,55614.5,93079.1,262144.0,88833.5,0.0
1756712747.987727,55648.8,92500.7,262144.0,88842.6,0.0
1756712748.232058,55661.7,91415.6,262144.0,88810.0,0.0
1756712748.436679,55685.0,90537.4,262144.0,88829.7,0.0
1756712748.638596,55711.1,90538.6,262144.0,88819.5,0.0
1756712748.842003,55714.7,90538.6,262144.0,88810.0,0.0
1756712749.046068,55715.2,87885.5,262144.0,88812.5,0.0
1756712749.250829,55717.2,87016.0,262144.0,88817.0,0.0
1756712749.454465,55729.7,87016.0,262144.0,88822.7,0.0
1756712749.661414,55748.4,87016.0,262144.0,88814.5,0.0
1756712749.865688,55781.7,87016.0,262144.0,88819.5,0.0
1756712750.070428,55815.4,85466.3,262144.0,88830.9,0.0
1756712750.275419,55853.7,85068.8,262144.0,88814.5,0.0
1756712750.479118,55876.2,84191.6,262144.0,88810.0,0.0
1756712750.774760,55878.9,84190.3,262144.0,88817.0,0.0
1756712750.980035,55883.5,84190.3,262144.0,88826.1,0.0
1756712751.184160,55883.5,81109.8,262144.0,88826.1,0.0
1756712751.389232,55883.7,80198.1,262144.0,88826.1,0.0
1756712751.590420,55884.7,79517.5,262144.0,88826.1,0.0
1756712751.793623,55885.0,79517.5,262144.0,88826.1,0.0
1756712751.997839,55885.8,79517.5,262144.0,88826.1,0.0
1756712752.202388,55885.8,87547.5,262144.0,88826.1,0.0
1756712752.406865,55885.8,91246.2,262144.0,88826.1,0.0
1756712752.640398,55886.8,90002.4,262144.0,88812.0,0.0
1756712754.150905,55800.6,76587.9,262144.0,88814.5,0.0
1756712754.571506,55799.8,71493.1,262144.0,88819.5,0.0
1756712754.778007,55818.0,70988.7,262144.0,88817.0,0.0
1756712754.983114,55859.9,70983.7,262144.0,88826.1,0.0
1756712755.186405,55889.7,70986.8,262144.0,88819.0,0.0
1756712755.391523,55919.5,70992.7,262144.0,88828.1,0.0
1756712755.596430,55946.8,70992.7,262144.0,88818.6,0.0
1756712755.802763,55981.7,70992.7,262144.0,88823.6,0.0
1756712756.003050,56010.4,70994.0,262144.0,88832.9,0.0
1756712756.207706,56035.8,70991.4,262144.0,88822.7,0.0
1756712756.413600,56065.9,70982.0,262144.0,88826.0,0.0
1756712756.618739,56101.5,70992.5,262144.0,88820.9,0.0
1756712756.820191,56137.6,70992.5,262144.0,88821.4,0.0
